,Date,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
1499,07/25/2020,0.4,5,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,07/25/2020,Queens,63,67595,4878,660788
1500,07/25/2020,0.5,6,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,07/25/2020,Queens,63,67595,4878,660788
1501,07/26/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,07/26/2020,Queens,84,67679,6560,667348
1502,07/26/2020,0.2,2,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,07/26/2020,Queens,84,67679,6560,667348
1503,07/27/2020,0.3,3,QUEENS COLLEGE 2,15,63.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,07/27/2020,Queens,60,67739,5574,672922
1504,07/27/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,07/27/2020,Queens,60,67739,5574,672922
1505,07/28/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,07/28/2020,Queens,81,67820,7112,680034
1506,07/28/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,07/28/2020,Queens,81,67820,7112,680034
1507,07/29/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,07/29/2020,Queens,74,67894,6889,686923
1508,07/29/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,07/29/2020,Queens,74,67894,6889,686923
1509,07/30/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,07/30/2020,Queens,74,67968,7561,694484
1510,07/30/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,07/30/2020,Queens,74,67968,7561,694484
1511,07/31/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,07/31/2020,Queens,73,68041,9722,704206
1512,07/31/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,07/31/2020,Queens,73,68041,9722,704206
1513,08/01/2020,0.5,6,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/01/2020,Queens,60,68101,6641,710847
1514,08/01/2020,0.6,7,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/01/2020,Queens,60,68101,6641,710847
1515,08/02/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/02/2020,Queens,65,68166,6268,717115
1516,08/02/2020,0.2,2,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/02/2020,Queens,65,68166,6268,717115
1517,08/03/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/03/2020,Queens,59,68225,7005,724120
1518,08/03/2020,0.2,2,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/03/2020,Queens,59,68225,7005,724120
1519,08/04/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/04/2020,Queens,72,68297,7698,731818
1520,08/04/2020,0.2,2,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/04/2020,Queens,72,68297,7698,731818
1521,08/05/2020,0.3,3,QUEENS COLLEGE 2,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/05/2020,Queens,71,68368,7812,739630
1522,08/05/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/05/2020,Queens,71,68368,7812,739630
1523,08/06/2020,0.8,9,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/06/2020,Queens,84,68452,7539,747169
1524,08/06/2020,1.0,11,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/06/2020,Queens,84,68452,7539,747169
1525,08/07/2020,0.7,8,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/07/2020,Queens,96,68548,9235,756404
1526,08/07/2020,0.9,10,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/07/2020,Queens,96,68548,9235,756404
1527,08/08/2020,0.6,7,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/08/2020,Queens,56,68604,7162,763566
1528,08/08/2020,0.7,8,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/08/2020,Queens,56,68604,7162,763566
1529,08/09/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/09/2020,Queens,66,68670,6807,770373
1530,08/09/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/09/2020,Queens,66,68670,6807,770373
1531,08/10/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/10/2020,Queens,63,68733,7556,777929
1532,08/10/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/10/2020,Queens,63,68733,7556,777929
1533,08/11/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/11/2020,Queens,96,68829,11290,789219
1534,08/11/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/11/2020,Queens,96,68829,11290,789219
1535,08/12/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/12/2020,Queens,96,68925,10584,799803
1536,08/12/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/12/2020,Queens,96,68925,10584,799803
1537,08/13/2020,0.3,3,QUEENS COLLEGE 2,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/13/2020,Queens,98,69023,9426,809229
1538,08/13/2020,0.5,6,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/13/2020,Queens,98,69023,9426,809229
1539,08/14/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/14/2020,Queens,75,69098,9481,818710
1540,08/14/2020,0.5,6,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/14/2020,Queens,75,69098,9481,818710
1541,08/15/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/15/2020,Queens,76,69174,8964,827674
1542,08/15/2020,0.6,7,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/15/2020,Queens,76,69174,8964,827674
1543,08/16/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/16/2020,Queens,71,69245,6531,834205
1544,08/16/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/16/2020,Queens,71,69245,6531,834205
1545,08/17/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/17/2020,Queens,63,69308,7562,841767
1546,08/17/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/17/2020,Queens,63,69308,7562,841767
1547,08/18/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/18/2020,Queens,76,69384,8697,850464
1548,08/18/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/18/2020,Queens,76,69384,8697,850464
1549,08/19/2020,0.3,3,QUEENS COLLEGE 2,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/19/2020,Queens,67,69451,7919,858383
1550,08/19/2020,0.6,7,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/19/2020,Queens,67,69451,7919,858383
1551,08/20/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/20/2020,Queens,87,69538,9593,867976
1552,08/20/2020,0.6,7,Queens College Near Road,17,71.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/20/2020,Queens,87,69538,9593,867976
1553,08/21/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/21/2020,Queens,85,69623,9862,877838
1554,08/21/2020,0.2,2,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/21/2020,Queens,85,69623,9862,877838
1555,08/22/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/22/2020,Queens,71,69694,8018,885856
1556,08/22/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/22/2020,Queens,71,69694,8018,885856
1557,08/23/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/23/2020,Queens,51,69745,6730,892586
1558,08/23/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/23/2020,Queens,51,69745,6730,892586
1559,08/24/2020,0.3,3,QUEENS COLLEGE 2,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/24/2020,Queens,60,69805,7615,900201
1560,08/24/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/24/2020,Queens,60,69805,7615,900201
1561,08/25/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/25/2020,Queens,65,69870,7377,907578
1562,08/25/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/25/2020,Queens,65,69870,7377,907578
1563,08/26/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/26/2020,Queens,90,69960,9322,916900
1564,08/26/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/26/2020,Queens,90,69960,9322,916900
1565,08/27/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/27/2020,Queens,74,70034,10803,927703
1566,08/27/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/27/2020,Queens,74,70034,10803,927703
1567,08/28/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/28/2020,Queens,64,70098,9345,937048
1568,08/28/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/28/2020,Queens,64,70098,9345,937048
1569,08/29/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/29/2020,Queens,64,70162,9956,947004
1570,08/29/2020,0.2,2,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/29/2020,Queens,64,70162,9956,947004
1571,08/30/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/30/2020,Queens,60,70222,7758,954762
1572,08/30/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/30/2020,Queens,60,70222,7758,954762
1573,08/31/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,08/31/2020,Queens,66,70288,7895,962657
1574,08/31/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,08/31/2020,Queens,66,70288,7895,962657
1575,09/01/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/01/2020,Queens,56,70344,8305,970962
1576,09/01/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/01/2020,Queens,56,70344,8305,970962
1577,09/02/2020,0.2,2,QUEENS COLLEGE 2,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/02/2020,Queens,69,70413,8540,979502
1578,09/02/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/02/2020,Queens,69,70413,8540,979502
1579,09/03/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/03/2020,Queens,83,70496,10286,989788
1580,09/03/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/03/2020,Queens,83,70496,10286,989788
1581,09/04/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/04/2020,Queens,53,70549,9134,998922
1582,09/04/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/04/2020,Queens,53,70549,9134,998922
1583,09/05/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/05/2020,Queens,76,70625,10158,1009080
1584,09/05/2020,0.5,6,Queens College Near Road,19,79.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/05/2020,Queens,76,70625,10158,1009080
1585,09/06/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/06/2020,Queens,50,70675,6321,1015401
1586,09/06/2020,0.2,2,Queens College Near Road,5,21.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/06/2020,Queens,50,70675,6321,1015401
1587,09/07/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/07/2020,Queens,91,70766,6495,1021896
1588,09/07/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/07/2020,Queens,91,70766,6495,1021896
1589,09/08/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/08/2020,Queens,58,70824,7078,1028974
1590,09/08/2020,0.5,6,Queens College Near Road,16,67.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/08/2020,Queens,58,70824,7078,1028974
1591,09/09/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/09/2020,Queens,93,70917,8086,1037060
1592,09/09/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/09/2020,Queens,93,70917,8086,1037060
1593,09/10/2020,0.2,2,QUEENS COLLEGE 2,17,71.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/10/2020,Queens,61,70978,8437,1045497
1594,09/10/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/10/2020,Queens,61,70978,8437,1045497
1595,09/11/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/11/2020,Queens,62,71040,10532,1056029
1596,09/11/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/11/2020,Queens,62,71040,10532,1056029
1597,09/12/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/12/2020,Queens,71,71111,7349,1063378
1598,09/12/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/12/2020,Queens,71,71111,7349,1063378
1599,09/13/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/13/2020,Queens,69,71180,6247,1069625
1600,09/13/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/13/2020,Queens,69,71180,6247,1069625
1601,09/14/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/14/2020,Queens,74,71254,6868,1076493
1602,09/14/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/14/2020,Queens,74,71254,6868,1076493
1603,09/15/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/15/2020,Queens,55,71309,6732,1083225
1604,09/15/2020,0.3,3,Queens College Near Road,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/15/2020,Queens,55,71309,6732,1083225
1605,09/16/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/16/2020,Queens,83,71392,8034,1091259
1606,09/16/2020,0.5,6,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/16/2020,Queens,83,71392,8034,1091259
1607,09/17/2020,0.3,3,QUEENS COLLEGE 2,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/17/2020,Queens,82,71474,9319,1100578
1608,09/17/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/17/2020,Queens,82,71474,9319,1100578
1609,09/18/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/18/2020,Queens,103,71577,12199,1112777
1610,09/18/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/18/2020,Queens,103,71577,12199,1112777
1611,09/19/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/19/2020,Queens,105,71682,11181,1123958
1612,09/19/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/19/2020,Queens,105,71682,11181,1123958
1613,09/20/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/20/2020,Queens,70,71752,6174,1130132
1614,09/20/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/20/2020,Queens,70,71752,6174,1130132
1615,09/21/2020,0.3,3,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/21/2020,Queens,66,71818,8528,1138660
1616,09/21/2020,0.6,7,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/21/2020,Queens,66,71818,8528,1138660
1617,09/22/2020,0.4,5,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/22/2020,Queens,63,71881,5881,1144541
1618,09/22/2020,0.6,7,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/22/2020,Queens,63,71881,5881,1144541
1619,09/23/2020,0.5,6,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/23/2020,Queens,97,71978,9524,1154065
1620,09/23/2020,0.6,7,Queens College Near Road,17,71.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/23/2020,Queens,97,71978,9524,1154065
1621,09/24/2020,0.8,9,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/24/2020,Queens,73,72051,9253,1163318
1622,09/24/2020,0.9,10,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/24/2020,Queens,73,72051,9253,1163318
1623,09/25/2020,0.6,7,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/25/2020,Queens,91,72142,9255,1172573
1624,09/25/2020,0.6,7,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/25/2020,Queens,91,72142,9255,1172573
1625,09/26/2020,0.4,5,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/26/2020,Queens,91,72233,7316,1179889
1626,09/26/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/26/2020,Queens,91,72233,7316,1179889
1627,09/27/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/27/2020,Queens,90,72323,5591,1185480
1628,09/27/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/27/2020,Queens,90,72323,5591,1185480
1629,09/28/2020,0.2,2,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/28/2020,Queens,142,72465,9734,1195214
1630,09/28/2020,0.2,2,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/28/2020,Queens,142,72465,9734,1195214
1631,09/29/2020,0.2,2,QUEENS COLLEGE 2,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/29/2020,Queens,91,72556,7756,1202970
1632,09/29/2020,0.2,2,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/29/2020,Queens,91,72556,7756,1202970
1633,09/30/2020,0.2,2,QUEENS COLLEGE 2,12,50.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,09/30/2020,Queens,136,72692,10673,1213643
1634,09/30/2020,0.2,2,Queens College Near Road,17,71.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,09/30/2020,Queens,136,72692,10673,1213643
1635,05/18/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/18/2020,Queens,184,59508,3363,192157
1636,05/19/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/19/2020,Queens,244,59752,4581,196738
1637,05/20/2020,0.2,2,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/20/2020,Queens,273,60025,5151,201889
1638,05/21/2020,0.3,3,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/21/2020,Queens,211,60236,5181,207070
1639,05/22/2020,0.4,5,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/22/2020,Queens,186,60422,5388,212458
