"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/15/2020","AQS","360010012","1","0.047","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/16/2020","AQS","360010012","1","0.04","ppm","37","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/17/2020","AQS","360010012","1","0.044","ppm","41","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/18/2020","AQS","360010012","1","0.038","ppm","35","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/19/2020","AQS","360010012","1","0.043","ppm","40","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/20/2020","AQS","360010012","1","0.044","ppm","41","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/21/2020","AQS","360010012","1","0.052","ppm","48","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/22/2020","AQS","360010012","1","0.044","ppm","41","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/23/2020","AQS","360010012","1","0.047","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/24/2020","AQS","360010012","1","0.043","ppm","40","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/25/2020","AQS","360010012","1","0.035","ppm","32","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/26/2020","AQS","360010012","1","0.053","ppm","49","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/27/2020","AQS","360010012","1","0.051","ppm","47","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/28/2020","AQS","360010012","1","0.027","ppm","25","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/29/2020","AQS","360010012","1","0.037","ppm","34","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/30/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/31/2020","AQS","360010012","1","0.031","ppm","29","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/01/2020","AQS","360010012","1","0.035","ppm","32","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/02/2020","AQS","360010012","1","0.042","ppm","39","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/03/2020","AQS","360010012","1","0.049","ppm","45","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/04/2020","AQS","360010012","1","0.048","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/05/2020","AQS","360010012","1","0.044","ppm","41","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/06/2020","AQS","360010012","1","0.05","ppm","46","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/07/2020","AQS","360010012","1","0.027","ppm","25","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/08/2020","AQS","360010012","1","0.028","ppm","26","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/09/2020","AQS","360010012","1","0.048","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/10/2020","AQS","360010012","1","0.053","ppm","49","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/11/2020","AQS","360010012","1","0.039","ppm","36","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/12/2020","AQS","360010012","1","0.04","ppm","37","LOUDONVILLE","14","82.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/13/2020","AQS","360010012","1","0.022","ppm","20","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/14/2020","AQS","360010012","1","0.024","ppm","22","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/15/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/16/2020","AQS","360010012","1","0.04","ppm","37","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/17/2020","AQS","360010012","1","0.06","ppm","67","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/18/2020","AQS","360010012","1","0.031","ppm","29","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/19/2020","AQS","360010012","1","0.046","ppm","43","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/20/2020","AQS","360010012","1","0.048","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/21/2020","AQS","360010012","1","0.047","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/22/2020","AQS","360010012","1","0.048","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/23/2020","AQS","360010012","1","0.061","ppm","71","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/24/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/25/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/26/2020","AQS","360010012","1","0.043","ppm","40","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/27/2020","AQS","360010012","1","0.035","ppm","32","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/28/2020","AQS","360010012","1","0.029","ppm","27","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/29/2020","AQS","360010012","1","0.035","ppm","32","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"06/30/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/01/2020","AQS","360010012","1","0.034","ppm","31","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/02/2020","AQS","360010012","1","0.035","ppm","32","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/03/2020","AQS","360010012","1","0.024","ppm","22","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/04/2020","AQS","360010012","1","0.032","ppm","30","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/05/2020","AQS","360010012","1","0.037","ppm","34","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/06/2020","AQS","360010012","1","0.042","ppm","39","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/07/2020","AQS","360010012","1","0.049","ppm","45","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/08/2020","AQS","360010012","1","0.045","ppm","42","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/09/2020","AQS","360010012","1","0.053","ppm","49","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/10/2020","AQS","360010012","1","0.022","ppm","20","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/11/2020","AQS","360010012","1","0.044","ppm","41","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/12/2020","AQS","360010012","1","0.031","ppm","29","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/13/2020","AQS","360010012","1","0.035","ppm","32","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/14/2020","AQS","360010012","1","0.028","ppm","26","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/15/2020","AQS","360010012","1","0.046","ppm","43","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/16/2020","AQS","360010012","1","0.033","ppm","31","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/17/2020","AQS","360010012","1","0.04","ppm","37","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/18/2020","AQS","360010012","1","0.049","ppm","45","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/19/2020","AQS","360010012","1","0.051","ppm","47","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/20/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/21/2020","AQS","360010012","1","0.035","ppm","32","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/22/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/23/2020","AQS","360010012","1","0.037","ppm","34","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/24/2020","AQS","360010012","1","0.037","ppm","34","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/25/2020","AQS","360010012","1","0.037","ppm","34","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/26/2020","AQS","360010012","1","0.044","ppm","41","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/27/2020","AQS","360010012","1","0.047","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/28/2020","AQS","360010012","1","0.03","ppm","28","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/29/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/30/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"07/31/2020","AQS","360010012","1","0.032","ppm","30","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/01/2020","AQS","360010012","1","0.039","ppm","36","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/02/2020","AQS","360010012","1","0.034","ppm","31","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/03/2020","AQS","360010012","1","0.037","ppm","34","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/04/2020","AQS","360010012","1","0.018","ppm","17","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/05/2020","AQS","360010012","1","0.035","ppm","32","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/06/2020","AQS","360010012","1","0.039","ppm","36","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/07/2020","AQS","360010012","1","0.04","ppm","37","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/08/2020","AQS","360010012","1","0.052","ppm","48","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/09/2020","AQS","360010012","1","0.047","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/10/2020","AQS","360010012","1","0.048","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/11/2020","AQS","360010012","1","0.054","ppm","50","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/12/2020","AQS","360010012","1","0.041","ppm","38","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/13/2020","AQS","360010012","1","0.039","ppm","36","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/14/2020","AQS","360010012","1","0.034","ppm","31","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/15/2020","AQS","360010012","1","0.026","ppm","24","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/16/2020","AQS","360010012","1","0.024","ppm","22","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/17/2020","AQS","360010012","1","0.034","ppm","31","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/18/2020","AQS","360010012","1","0.032","ppm","30","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/19/2020","AQS","360010012","1","0.026","ppm","24","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/20/2020","AQS","360010012","1","0.033","ppm","31","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/21/2020","AQS","360010012","1","0.047","ppm","44","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"08/22/2020","AQS","360010012","1","0.043","ppm","40","LOUDONVILLE","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
