,Date,Daily Max 8-hour Ozone Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
1862,05/12/2020,0.04,37,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/12/2020,Essex,0,32,77,877
1863,05/12/2020,0.039,36,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/12/2020,Essex,0,32,77,877
1864,05/12/2020,0.036000000000000004,33,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/12/2020,Essex,0,32,77,877
1865,05/13/2020,0.048,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/13/2020,Essex,0,32,60,937
1866,05/13/2020,0.048,44,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/13/2020,Essex,0,32,60,937
1867,05/13/2020,0.04,37,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/13/2020,Essex,0,32,60,937
1868,05/14/2020,0.055,51,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/14/2020,Essex,0,32,34,971
1869,05/14/2020,0.05,46,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/14/2020,Essex,0,32,34,971
1870,05/14/2020,0.049,45,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/14/2020,Essex,0,32,34,971
1871,05/15/2020,0.04,37,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/15/2020,Essex,0,32,173,1144
1872,05/15/2020,0.039,36,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/15/2020,Essex,0,32,173,1144
1873,05/15/2020,0.032,30,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/15/2020,Essex,0,32,173,1144
1874,05/16/2020,0.045,42,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/16/2020,Essex,1,33,146,1290
1875,05/16/2020,0.039,36,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/16/2020,Essex,1,33,146,1290
1876,05/16/2020,0.033,31,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/16/2020,Essex,1,33,146,1290
1877,05/17/2020,0.047,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/17/2020,Essex,0,33,161,1451
1878,05/17/2020,0.046,43,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/17/2020,Essex,0,33,161,1451
1879,05/17/2020,0.039,36,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/17/2020,Essex,0,33,161,1451
1880,05/18/2020,0.049,45,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/18/2020,Essex,1,34,16,1467
1881,05/18/2020,0.049,45,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/18/2020,Essex,1,34,16,1467
1882,05/18/2020,0.04,37,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/18/2020,Essex,1,34,16,1467
1883,05/19/2020,0.047,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/19/2020,Essex,0,34,43,1510
1884,05/19/2020,0.045,42,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/19/2020,Essex,0,34,43,1510
1885,05/19/2020,0.045,42,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/19/2020,Essex,0,34,43,1510
1886,05/20/2020,0.05,46,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/20/2020,Essex,2,36,162,1672
1887,05/20/2020,0.046,43,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/20/2020,Essex,2,36,162,1672
1888,05/20/2020,0.045,42,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/20/2020,Essex,2,36,162,1672
1889,05/21/2020,0.057999999999999996,61,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/21/2020,Essex,0,36,115,1787
1890,05/21/2020,0.053,49,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/21/2020,Essex,0,36,115,1787
1891,05/21/2020,0.05,46,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/21/2020,Essex,0,36,115,1787
1892,05/22/2020,0.059000000000000004,64,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/22/2020,Essex,0,36,89,1876
1893,05/22/2020,0.055,51,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/22/2020,Essex,0,36,89,1876
1894,05/22/2020,0.051,47,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/22/2020,Essex,0,36,89,1876
1895,05/23/2020,0.051,47,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/23/2020,Essex,0,36,182,2058
1896,05/23/2020,0.05,46,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/23/2020,Essex,0,36,182,2058
1897,05/23/2020,0.047,44,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/23/2020,Essex,0,36,182,2058
1898,05/24/2020,0.049,45,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/24/2020,Essex,0,36,88,2146
1899,05/24/2020,0.044000000000000004,41,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/24/2020,Essex,0,36,88,2146
1900,05/24/2020,0.045,42,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/24/2020,Essex,0,36,88,2146
1901,05/25/2020,0.046,43,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/25/2020,Essex,0,36,68,2214
1902,05/25/2020,0.042,39,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/25/2020,Essex,0,36,68,2214
1903,05/25/2020,0.04,37,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/25/2020,Essex,0,36,68,2214
1904,05/26/2020,0.059000000000000004,64,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/26/2020,Essex,0,36,71,2285
1905,05/26/2020,0.049,45,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/26/2020,Essex,0,36,71,2285
1906,05/26/2020,0.051,47,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/26/2020,Essex,0,36,71,2285
1907,05/27/2020,0.057,58,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/27/2020,Essex,0,36,85,2370
1908,05/27/2020,0.051,47,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/27/2020,Essex,0,36,85,2370
1909,05/27/2020,0.053,49,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/27/2020,Essex,0,36,85,2370
1910,05/28/2020,0.033,31,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/28/2020,Essex,0,36,151,2521
1911,05/28/2020,0.033,31,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/28/2020,Essex,0,36,151,2521
1912,05/28/2020,0.026000000000000002,24,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/28/2020,Essex,0,36,151,2521
1913,05/29/2020,0.046,43,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/29/2020,Essex,0,36,95,2616
1914,05/29/2020,0.042,39,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/29/2020,Essex,0,36,95,2616
1915,05/29/2020,0.028999999999999998,27,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/29/2020,Essex,0,36,95,2616
1916,05/30/2020,0.038,35,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/30/2020,Essex,1,37,258,2874
1917,05/30/2020,0.036000000000000004,33,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/30/2020,Essex,1,37,258,2874
1918,05/30/2020,0.031,29,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/30/2020,Essex,1,37,258,2874
1919,05/31/2020,0.032,30,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,05/31/2020,Essex,0,37,144,3018
1920,05/31/2020,0.027999999999999997,26,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,05/31/2020,Essex,0,37,144,3018
1921,05/31/2020,0.026000000000000002,24,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,05/31/2020,Essex,0,37,144,3018
1922,06/01/2020,0.040999999999999995,38,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/01/2020,Essex,1,38,64,3082
1923,06/01/2020,0.033,31,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/01/2020,Essex,1,38,64,3082
1924,06/01/2020,0.028999999999999998,27,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/01/2020,Essex,1,38,64,3082
1925,06/02/2020,0.05,46,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/02/2020,Essex,0,38,109,3191
1926,06/02/2020,0.045,42,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/02/2020,Essex,0,38,109,3191
1927,06/02/2020,0.040999999999999995,38,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/02/2020,Essex,0,38,109,3191
1928,06/03/2020,0.047,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/03/2020,Essex,0,38,193,3384
1929,06/03/2020,0.033,31,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/03/2020,Essex,0,38,193,3384
1930,06/03/2020,0.027000000000000003,25,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/03/2020,Essex,0,38,193,3384
1931,06/04/2020,0.062,74,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/04/2020,Essex,0,38,106,3490
1932,06/04/2020,0.054000000000000006,50,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/04/2020,Essex,0,38,106,3490
1933,06/04/2020,0.047,44,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/04/2020,Essex,0,38,106,3490
1934,06/05/2020,0.064,80,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/05/2020,Essex,0,38,96,3586
1935,06/05/2020,0.057,58,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/05/2020,Essex,0,38,96,3586
1936,06/05/2020,0.052000000000000005,48,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/05/2020,Essex,0,38,96,3586
1937,06/06/2020,0.048,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/06/2020,Essex,0,38,178,3764
1938,06/06/2020,0.045,42,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/06/2020,Essex,0,38,178,3764
1939,06/07/2020,0.031,29,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/07/2020,Essex,1,39,160,3924
1940,06/07/2020,0.027000000000000003,25,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/07/2020,Essex,1,39,160,3924
1941,06/07/2020,0.025,23,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/07/2020,Essex,1,39,160,3924
1942,06/08/2020,0.036000000000000004,33,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/08/2020,Essex,1,40,25,3949
1943,06/08/2020,0.027999999999999997,26,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/08/2020,Essex,1,40,25,3949
1944,06/09/2020,0.054000000000000006,50,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/09/2020,Essex,0,40,147,4096
1945,06/09/2020,0.036000000000000004,33,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/09/2020,Essex,0,40,147,4096
1946,06/10/2020,0.052000000000000005,48,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/10/2020,Essex,0,40,159,4255
1947,06/10/2020,0.047,44,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/10/2020,Essex,0,40,159,4255
1948,06/10/2020,0.043,40,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/10/2020,Essex,0,40,159,4255
1949,06/11/2020,0.040999999999999995,38,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/11/2020,Essex,0,40,135,4390
1950,06/11/2020,0.04,37,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/11/2020,Essex,0,40,135,4390
1951,06/11/2020,0.03,28,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/11/2020,Essex,0,40,135,4390
1952,06/12/2020,0.039,36,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/12/2020,Essex,0,40,75,4465
1953,06/12/2020,0.036000000000000004,33,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/12/2020,Essex,0,40,75,4465
1954,06/13/2020,0.024,22,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/13/2020,Essex,0,40,196,4661
1955,06/13/2020,0.015,14,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/13/2020,Essex,0,40,196,4661
1956,06/14/2020,0.03,28,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/14/2020,Essex,0,40,74,4735
1957,06/14/2020,0.026000000000000002,24,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/14/2020,Essex,0,40,74,4735
1958,06/14/2020,0.02,19,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/14/2020,Essex,0,40,74,4735
1959,06/15/2020,0.044000000000000004,41,WHITEFACE SUMMIT,15,88.0,Essex,44.36608,-73.90312,06/15/2020,Essex,0,40,65,4800
1960,06/15/2020,0.028999999999999998,27,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/15/2020,Essex,0,40,65,4800
1961,06/15/2020,0.028999999999999998,27,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/15/2020,Essex,0,40,65,4800
1962,06/16/2020,0.042,39,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/16/2020,Essex,0,40,47,4847
1963,06/16/2020,0.035,32,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/16/2020,Essex,0,40,47,4847
1964,06/16/2020,0.038,35,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/16/2020,Essex,0,40,47,4847
1965,06/18/2020,0.05,46,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/18/2020,Essex,0,40,172,5124
1966,06/18/2020,0.043,40,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/18/2020,Essex,0,40,172,5124
1967,06/18/2020,0.048,44,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/18/2020,Essex,0,40,172,5124
1968,06/19/2020,0.051,47,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/19/2020,Essex,1,41,78,5202
1969,06/19/2020,0.046,43,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/19/2020,Essex,1,41,78,5202
1970,06/19/2020,0.04,37,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/19/2020,Essex,1,41,78,5202
1971,06/20/2020,0.045,42,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/20/2020,Essex,0,41,109,5311
1972,06/20/2020,0.038,35,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/20/2020,Essex,0,41,109,5311
1973,06/20/2020,0.04,37,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/20/2020,Essex,0,41,109,5311
1974,06/21/2020,0.044000000000000004,41,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/21/2020,Essex,0,41,79,5390
1975,06/21/2020,0.03,28,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/21/2020,Essex,0,41,79,5390
1976,06/21/2020,0.038,35,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/21/2020,Essex,0,41,79,5390
1977,06/22/2020,0.047,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/22/2020,Essex,0,41,88,5478
1978,06/22/2020,0.037000000000000005,34,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/22/2020,Essex,0,41,88,5478
1979,06/22/2020,0.034,31,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/22/2020,Essex,0,41,88,5478
1980,06/23/2020,0.049,45,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/23/2020,Essex,0,41,108,5586
1981,06/23/2020,0.046,43,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/23/2020,Essex,0,41,108,5586
1982,06/23/2020,0.043,40,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/23/2020,Essex,0,41,108,5586
1983,06/24/2020,0.040999999999999995,38,WHITEFACE SUMMIT,14,82.0,Essex,44.36608,-73.90312,06/24/2020,Essex,0,41,100,5686
1984,06/24/2020,0.040999999999999995,38,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/24/2020,Essex,0,41,100,5686
1985,06/24/2020,0.034,31,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/24/2020,Essex,0,41,100,5686
1986,06/25/2020,0.046,43,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/25/2020,Essex,0,41,65,5751
1987,06/25/2020,0.045,42,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/25/2020,Essex,0,41,65,5751
1988,06/25/2020,0.034,31,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/25/2020,Essex,0,41,65,5751
1989,06/26/2020,0.047,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/26/2020,Essex,1,42,176,5927
1990,06/26/2020,0.049,45,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/26/2020,Essex,1,42,176,5927
1991,06/26/2020,0.034,31,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/26/2020,Essex,1,42,176,5927
1992,06/27/2020,0.046,43,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/27/2020,Essex,0,42,93,6020
1993,06/27/2020,0.039,36,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/27/2020,Essex,0,42,93,6020
1994,06/27/2020,0.04,37,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/27/2020,Essex,0,42,93,6020
1995,06/28/2020,0.040999999999999995,38,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/28/2020,Essex,0,42,109,6129
1996,06/28/2020,0.027999999999999997,26,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/28/2020,Essex,0,42,109,6129
1997,06/28/2020,0.025,23,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/28/2020,Essex,0,42,109,6129
1998,06/29/2020,0.043,40,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/29/2020,Essex,0,42,39,6168
1999,06/29/2020,0.036000000000000004,33,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/29/2020,Essex,0,42,39,6168
2000,06/29/2020,0.03,28,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/29/2020,Essex,0,42,39,6168
2001,06/30/2020,0.039,36,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,06/30/2020,Essex,0,42,120,6288
2002,06/30/2020,0.033,31,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,06/30/2020,Essex,0,42,120,6288
2003,06/30/2020,0.027000000000000003,25,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,06/30/2020,Essex,0,42,120,6288
2004,07/01/2020,0.047,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/01/2020,Essex,0,42,125,6413
2005,07/01/2020,0.037000000000000005,34,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/01/2020,Essex,0,42,125,6413
2006,07/01/2020,0.021,19,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/01/2020,Essex,0,42,125,6413
2007,07/02/2020,0.026000000000000002,24,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/02/2020,Essex,4,46,116,6529
2008,07/02/2020,0.025,23,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/02/2020,Essex,4,46,116,6529
2009,07/02/2020,0.015,14,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/02/2020,Essex,4,46,116,6529
2010,07/03/2020,0.045,42,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/03/2020,Essex,1,47,58,6587
2011,07/03/2020,0.038,35,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/03/2020,Essex,1,47,58,6587
2012,07/03/2020,0.027999999999999997,26,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/03/2020,Essex,1,47,58,6587
2013,07/04/2020,0.037000000000000005,34,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/04/2020,Essex,1,48,166,6753
2014,07/04/2020,0.034,31,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/04/2020,Essex,1,48,166,6753
2015,07/04/2020,0.03,28,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/04/2020,Essex,1,48,166,6753
2016,07/05/2020,0.04,37,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/05/2020,Essex,1,49,169,6922
2017,07/05/2020,0.031,29,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/05/2020,Essex,1,49,169,6922
2018,07/05/2020,0.027999999999999997,26,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/05/2020,Essex,1,49,169,6922
2019,07/06/2020,0.04,37,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/06/2020,Essex,0,49,135,7057
2020,07/06/2020,0.034,31,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/06/2020,Essex,0,49,135,7057
2021,07/06/2020,0.031,29,Huntington Wildlife Forest,24,100.0,Essex,43.9731,-74.2232,07/06/2020,Essex,0,49,135,7057
2022,07/07/2020,0.051,47,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/07/2020,Essex,0,49,58,7115
2023,07/07/2020,0.05,46,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/07/2020,Essex,0,49,58,7115
2024,07/07/2020,0.045,42,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/07/2020,Essex,0,49,58,7115
2025,07/08/2020,0.049,45,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/08/2020,Essex,2,51,135,7250
2026,07/08/2020,0.049,45,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/08/2020,Essex,2,51,135,7250
2027,07/08/2020,0.039,36,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/08/2020,Essex,2,51,135,7250
2028,07/09/2020,0.051,47,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/09/2020,Essex,0,51,85,7335
2029,07/09/2020,0.038,35,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/09/2020,Essex,0,51,85,7335
2030,07/09/2020,0.044000000000000004,41,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/09/2020,Essex,0,51,85,7335
2031,07/10/2020,0.049,45,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/10/2020,Essex,0,51,104,7439
2032,07/10/2020,0.046,43,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/10/2020,Essex,0,51,104,7439
2033,07/10/2020,0.044000000000000004,41,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/10/2020,Essex,0,51,104,7439
2034,07/11/2020,0.047,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/11/2020,Essex,0,51,104,7543
2035,07/11/2020,0.031,29,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/11/2020,Essex,0,51,104,7543
2036,07/11/2020,0.033,31,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/11/2020,Essex,0,51,104,7543
2037,07/12/2020,0.036000000000000004,33,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/12/2020,Essex,0,51,74,7617
2038,07/12/2020,0.032,30,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/12/2020,Essex,0,51,74,7617
2039,07/12/2020,0.024,22,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/12/2020,Essex,0,51,74,7617
2040,07/13/2020,0.027999999999999997,26,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/13/2020,Essex,0,51,126,7743
2041,07/13/2020,0.023,21,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/13/2020,Essex,0,51,126,7743
2042,07/14/2020,0.031,29,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/14/2020,Essex,0,51,55,7798
2043,07/14/2020,0.021,19,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/14/2020,Essex,0,51,55,7798
2044,07/14/2020,0.02,19,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/14/2020,Essex,0,51,55,7798
2045,07/15/2020,0.036000000000000004,33,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/15/2020,Essex,0,51,80,7878
2046,07/15/2020,0.028999999999999998,27,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/15/2020,Essex,0,51,80,7878
2047,07/15/2020,0.026000000000000002,24,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/15/2020,Essex,0,51,80,7878
2048,07/16/2020,0.040999999999999995,38,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/16/2020,Essex,0,51,69,7947
2049,07/16/2020,0.035,32,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/16/2020,Essex,0,51,69,7947
2050,07/16/2020,0.028999999999999998,27,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/16/2020,Essex,0,51,69,7947
2051,07/17/2020,0.047,44,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/17/2020,Essex,0,51,88,8035
2052,07/17/2020,0.051,47,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/17/2020,Essex,0,51,88,8035
2053,07/17/2020,0.027999999999999997,26,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/17/2020,Essex,0,51,88,8035
2054,07/18/2020,0.064,80,WHITEFACE SUMMIT,17,100.0,Essex,44.36608,-73.90312,07/18/2020,Essex,0,51,57,8092
2055,07/18/2020,0.063,77,WHITEFACE BASE,17,100.0,Essex,44.39308,-73.8589,07/18/2020,Essex,0,51,57,8092
2056,07/18/2020,0.040999999999999995,38,Huntington Wildlife Forest,17,100.0,Essex,43.9731,-74.2232,07/18/2020,Essex,0,51,57,8092
