,Date,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
4138,03/06/2020,8.4,35,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/06/2020,Onondaga,0,0,0,0
4139,03/08/2020,6.0,25,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/08/2020,Onondaga,0,0,0,0
4140,03/09/2020,7.0,29,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/09/2020,Onondaga,0,0,1,1
4141,03/11/2020,4.7,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/11/2020,Onondaga,0,0,3,4
4142,03/12/2020,7.4,31,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/12/2020,Onondaga,0,0,1,5
4143,03/14/2020,3.7,15,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/14/2020,Onondaga,0,0,18,32
4144,03/15/2020,3.3,14,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/15/2020,Onondaga,1,1,27,59
4145,03/17/2020,6.6,28,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/17/2020,Onondaga,0,2,15,129
4146,03/18/2020,5.2,22,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/18/2020,Onondaga,3,5,98,227
4147,03/20/2020,3.5,15,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/20/2020,Onondaga,9,17,133,420
4148,03/21/2020,3.9,16,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/21/2020,Onondaga,12,29,157,577
4149,03/23/2020,4.8,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/23/2020,Onondaga,8,60,129,1244
4150,03/24/2020,5.6,23,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/24/2020,Onondaga,5,65,124,1368
4151,03/26/2020,6.8,28,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/26/2020,Onondaga,32,115,444,2078
4152,03/27/2020,3.9,16,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/27/2020,Onondaga,14,129,352,2430
4153,03/29/2020,2.5,10,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/29/2020,Onondaga,28,180,206,3123
4154,03/30/2020,2.5,10,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,03/30/2020,Onondaga,14,194,139,3262
4155,04/01/2020,3.9,16,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/01/2020,Onondaga,17,234,191,3616
4156,04/02/2020,3.9,16,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/02/2020,Onondaga,18,252,195,3811
4157,04/04/2020,6.8,28,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/04/2020,Onondaga,6,268,131,4163
4158,04/05/2020,7.1,30,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/05/2020,Onondaga,3,271,89,4252
4159,04/07/2020,5.0,21,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/07/2020,Onondaga,12,347,126,5067
4160,04/08/2020,6.1,25,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/08/2020,Onondaga,11,358,245,5312
4161,04/10/2020,2.4,10,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/10/2020,Onondaga,11,380,116,5576
4162,04/11/2020,4.6,19,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/11/2020,Onondaga,17,397,169,5745
4163,04/13/2020,2.2,9,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/13/2020,Onondaga,15,431,120,6007
4164,04/14/2020,4.1,17,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/14/2020,Onondaga,18,449,219,6226
4165,04/16/2020,4.7,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/16/2020,Onondaga,21,483,181,6541
4166,04/17/2020,6.9,29,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/17/2020,Onondaga,9,492,152,6693
4167,04/19/2020,9.3,39,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/19/2020,Onondaga,11,509,113,6924
4168,04/20/2020,4.0,17,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/20/2020,Onondaga,5,514,101,7025
4169,04/22/2020,4.9,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/22/2020,Onondaga,74,600,705,7882
4170,04/23/2020,5.5,23,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/23/2020,Onondaga,39,639,722,8604
4171,04/25/2020,5.1,21,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/25/2020,Onondaga,28,692,280,9414
4172,04/26/2020,6.0,25,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/26/2020,Onondaga,34,726,256,9670
4173,04/28/2020,4.8,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/28/2020,Onondaga,40,782,386,10324
4174,04/29/2020,5.7,24,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,04/29/2020,Onondaga,50,832,343,10667
4175,05/01/2020,4.7,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/01/2020,Onondaga,43,903,433,11434
4176,05/02/2020,5.0,21,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/02/2020,Onondaga,49,952,593,12027
4177,05/04/2020,3.0,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/04/2020,Onondaga,31,1002,176,12639
4178,05/05/2020,3.4,14,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/05/2020,Onondaga,54,1056,731,13370
4179,05/07/2020,4.6,19,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/07/2020,Onondaga,54,1169,407,14311
4180,05/08/2020,2.9,12,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/08/2020,Onondaga,49,1218,464,14775
4181,05/10/2020,5.3,22,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/10/2020,Onondaga,22,1287,240,15522
4182,05/11/2020,6.9,29,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/11/2020,Onondaga,21,1308,329,15851
4183,05/13/2020,4.8,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/13/2020,Onondaga,28,1423,683,17600
4184,05/14/2020,5.2,22,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/14/2020,Onondaga,17,1440,385,17985
4185,05/16/2020,5.2,22,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/16/2020,Onondaga,32,1501,648,19721
4186,05/17/2020,7.3,30,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/17/2020,Onondaga,19,1520,483,20204
4187,05/19/2020,5.1,21,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/19/2020,Onondaga,53,1718,1844,23626
4188,05/20/2020,4.3,18,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/20/2020,Onondaga,53,1771,1137,24763
4189,05/22/2020,6.9,29,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/22/2020,Onondaga,76,1904,2502,28609
4190,05/23/2020,6.4,27,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/23/2020,Onondaga,49,1953,1352,29961
4191,05/25/2020,7.3,30,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/25/2020,Onondaga,31,2012,1129,32265
4192,05/26/2020,8.5,35,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/26/2020,Onondaga,21,2033,676,32941
4193,05/28/2020,3.6,15,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/28/2020,Onondaga,38,2092,1731,35489
4194,05/29/2020,4.6,19,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/29/2020,Onondaga,41,2133,2101,37590
4195,05/31/2020,1.8,8,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,05/31/2020,Onondaga,27,2197,1074,40493
4196,06/01/2020,3.4,14,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/01/2020,Onondaga,31,2228,1035,41528
4197,06/03/2020,10.5,44,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/03/2020,Onondaga,39,2295,2189,45239
4198,06/04/2020,8.8,37,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/04/2020,Onondaga,34,2329,1601,46840
4199,06/06/2020,6.7,28,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/06/2020,Onondaga,17,2392,1345,50371
4200,06/07/2020,3.6,15,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/07/2020,Onondaga,16,2408,2040,52411
4201,06/09/2020,5.6,23,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/09/2020,Onondaga,6,2433,2197,55612
4202,06/10/2020,10.1,42,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/10/2020,Onondaga,21,2454,1222,56834
4203,06/12/2020,3.0,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/12/2020,Onondaga,24,2498,1498,60404
4204,06/13/2020,3.0,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/13/2020,Onondaga,21,2519,2756,63160
4205,06/15/2020,3.9,16,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/15/2020,Onondaga,14,2545,1345,65352
4206,06/16/2020,4.9,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/16/2020,Onondaga,13,2558,870,66222
4207,06/18/2020,5.6,23,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/18/2020,Onondaga,19,2634,1694,69356
4208,06/19/2020,5.1,21,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/19/2020,Onondaga,10,2644,1270,70626
4209,06/21/2020,6.2,26,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/21/2020,Onondaga,9,2675,954,73908
4210,06/22/2020,7.6,32,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/22/2020,Onondaga,27,2702,1060,74968
4211,06/24/2020,4.5,19,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/24/2020,Onondaga,17,2751,1183,77385
4212,06/25/2020,4.8,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/25/2020,Onondaga,31,2782,1402,78787
4213,06/27/2020,5.7,24,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/27/2020,Onondaga,25,2816,1721,82025
4214,06/28/2020,7.7,32,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/28/2020,Onondaga,6,2822,1257,83282
4215,06/30/2020,6.5,27,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,06/30/2020,Onondaga,21,2863,1368,85938
4216,07/01/2020,6.3,26,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/01/2020,Onondaga,34,2897,1909,87847
4217,07/02/2020,12.3,51,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/02/2020,Onondaga,12,2909,968,88815
4218,07/03/2020,13.5,54,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/03/2020,Onondaga,19,2928,843,89658
4219,07/04/2020,14.1,55,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/04/2020,Onondaga,21,2949,856,90514
4220,07/06/2020,8.6,36,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/06/2020,Onondaga,34,2997,1455,92620
4221,07/07/2020,9.8,41,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/07/2020,Onondaga,32,3029,1911,94531
4222,07/09/2020,9.6,40,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/09/2020,Onondaga,28,3078,1155,97756
4223,07/10/2020,8.4,35,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/10/2020,Onondaga,22,3100,1161,98917
4224,07/12/2020,6.2,26,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/12/2020,Onondaga,18,3142,1288,101549
4225,07/13/2020,5.9,25,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/13/2020,Onondaga,37,3179,2118,103667
4226,07/15/2020,6.0,25,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/15/2020,Onondaga,22,3225,1697,106591
4227,07/16/2020,7.5,31,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/16/2020,Onondaga,15,3240,2153,108744
4228,07/18/2020,7.2,30,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/18/2020,Onondaga,16,3278,1100,111756
4229,07/19/2020,7.7,32,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/19/2020,Onondaga,12,3290,1758,113514
4230,07/21/2020,3.8,16,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/21/2020,Onondaga,14,3326,1844,117276
4231,07/22/2020,5.9,25,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/22/2020,Onondaga,18,3344,1965,119241
4232,07/24/2020,6.3,26,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/24/2020,Onondaga,18,3378,1868,123283
4233,07/25/2020,6.5,27,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/25/2020,Onondaga,11,3389,2415,125698
4234,07/27/2020,7.0,29,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/27/2020,Onondaga,21,3419,1744,129232
4235,07/28/2020,5.2,22,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/28/2020,Onondaga,18,3437,1664,130896
4236,07/30/2020,5.1,21,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/30/2020,Onondaga,5,3464,1481,133785
4237,07/31/2020,5.0,21,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,07/31/2020,Onondaga,13,3477,1678,135463
4238,08/02/2020,5.2,22,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/02/2020,Onondaga,5,3490,689,137426
4239,08/03/2020,4.2,18,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/03/2020,Onondaga,25,3515,3057,140483
4240,08/05/2020,4.9,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/05/2020,Onondaga,10,3535,1499,144012
4241,08/06/2020,4.3,18,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/06/2020,Onondaga,21,3556,2037,146049
4242,08/08/2020,6.9,29,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/08/2020,Onondaga,11,3576,1052,148900
4243,08/09/2020,8.1,34,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/09/2020,Onondaga,9,3585,806,149706
4244,08/11/2020,9.3,39,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/11/2020,Onondaga,11,3613,1526,155354
4245,08/12/2020,5.3,22,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/12/2020,Onondaga,14,3627,1208,156562
4246,08/13/2020,7.0,29,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/13/2020,Onondaga,19,3646,1784,158346
4247,08/14/2020,9.0,38,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/14/2020,Onondaga,17,3663,1984,160330
4248,08/15/2020,10.4,43,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/15/2020,Onondaga,11,3674,1102,161432
4249,08/16/2020,8.5,35,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/16/2020,Onondaga,6,3680,1956,163388
4250,08/17/2020,6.1,25,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/17/2020,Onondaga,16,3696,1933,165321
4251,08/18/2020,4.7,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/18/2020,Onondaga,16,3712,1885,167206
4252,08/20/2020,4.4,18,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/20/2020,Onondaga,24,3743,2297,171653
4253,08/21/2020,5.8,24,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/21/2020,Onondaga,13,3756,2177,173830
4254,08/23/2020,9.0,38,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/23/2020,Onondaga,10,3768,844,176076
4255,08/24/2020,9.0,38,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/24/2020,Onondaga,24,3792,3288,179364
4256,08/26/2020,3.0,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/26/2020,Onondaga,31,3832,1590,182122
4257,08/27/2020,9.0,38,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/27/2020,Onondaga,15,3847,1959,184081
4258,08/29/2020,4.7,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/29/2020,Onondaga,17,3883,1813,189603
4259,08/30/2020,3.2,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/30/2020,Onondaga,9,3892,820,190423
4260,08/31/2020,3.4,14,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,08/31/2020,Onondaga,20,3912,1531,191954
4261,09/01/2020,4.3,18,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/01/2020,Onondaga,10,3922,1352,193306
4262,09/02/2020,4.1,17,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/02/2020,Onondaga,15,3937,1535,194841
4263,09/03/2020,5.1,21,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/03/2020,Onondaga,10,3947,1606,196447
4264,09/04/2020,3.1,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/04/2020,Onondaga,17,3964,2611,199058
4265,09/05/2020,5.2,22,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/05/2020,Onondaga,19,3983,1554,200612
4266,09/06/2020,4.2,18,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/06/2020,Onondaga,10,3993,853,201465
4267,09/07/2020,5.9,25,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/07/2020,Onondaga,9,4002,1305,202770
4268,09/08/2020,7.4,31,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/08/2020,Onondaga,10,4012,652,203422
4269,09/09/2020,7.8,33,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/09/2020,Onondaga,11,4023,859,204281
4270,09/10/2020,8.4,35,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/10/2020,Onondaga,20,4043,2201,206482
4271,09/11/2020,3.5,15,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/11/2020,Onondaga,17,4060,3386,209868
4272,09/12/2020,5.0,21,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/12/2020,Onondaga,21,4081,1703,211571
4273,09/13/2020,4.5,19,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/13/2020,Onondaga,15,4096,862,212433
4274,09/14/2020,3.2,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/14/2020,Onondaga,18,4114,1186,213619
4275,09/15/2020,3.1,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/15/2020,Onondaga,19,4133,1471,215090
4276,09/16/2020,3.5,15,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/16/2020,Onondaga,25,4158,1673,216763
4277,09/17/2020,6.4,27,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/17/2020,Onondaga,27,4185,1588,218351
4278,09/18/2020,3.4,14,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/18/2020,Onondaga,16,4201,3815,222166
4279,09/19/2020,3.5,15,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/19/2020,Onondaga,19,4220,2717,224883
4280,09/20/2020,3.7,15,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/20/2020,Onondaga,11,4231,1149,226032
4281,09/21/2020,4.3,18,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/21/2020,Onondaga,22,4253,1394,227426
4282,09/22/2020,5.2,22,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/22/2020,Onondaga,17,4270,1376,228802
4283,09/23/2020,9.6,40,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/23/2020,Onondaga,30,4300,1853,230655
4284,09/24/2020,13.4,54,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/24/2020,Onondaga,21,4321,2429,233084
4285,09/25/2020,13.2,53,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/25/2020,Onondaga,21,4342,2876,235960
4286,09/26/2020,7.8,33,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/26/2020,Onondaga,23,4365,2225,238185
4287,09/27/2020,3.2,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/27/2020,Onondaga,14,4379,1240,239425
4288,09/28/2020,5.8,24,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/28/2020,Onondaga,30,4409,1882,241307
4289,09/29/2020,4.7,20,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/29/2020,Onondaga,15,4424,3423,244730
4290,09/30/2020,3.0,13,EAST SYRACUSE,1,100.0,Onondaga,43.05235,-76.05921,09/30/2020,Onondaga,32,4456,2579,247309
4291,03/01/2020,4.4,18,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/01/2020,Orange,0,0,0,0
4292,03/01/2020,6.1,25,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/01/2020,Orange,0,0,0,0
4293,03/04/2020,2.4,10,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/04/2020,Orange,0,0,0,0
4294,03/04/2020,5.0,21,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/04/2020,Orange,0,0,0,0
4295,03/07/2020,2.9,12,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/07/2020,Orange,0,0,0,0
4296,03/07/2020,4.6,19,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/07/2020,Orange,0,0,0,0
4297,03/10/2020,7.0,29,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/10/2020,Orange,0,0,0,1
4298,03/10/2020,7.8,33,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/10/2020,Orange,0,0,0,1
4299,03/13/2020,2.2,9,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/13/2020,Orange,5,6,22,39
4300,03/13/2020,2.5,10,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/13/2020,Orange,5,6,22,39
4301,03/16/2020,3.5,15,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/16/2020,Orange,4,15,36,123
4302,03/16/2020,4.0,17,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/16/2020,Orange,4,15,36,123
4303,03/19/2020,2.9,12,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/19/2020,Orange,33,84,180,480
4304,03/19/2020,3.0,13,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,03/19/2020,Orange,33,84,180,480
4305,06/08/2020,3.9,16,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/08/2020,Orange,10,10533,957,56893
4306,06/08/2020,1.4,6,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/08/2020,Orange,10,10533,957,56893
4307,06/11/2020,8.5,35,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/11/2020,Orange,8,10558,1048,59934
4308,06/11/2020,3.7,15,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/11/2020,Orange,8,10558,1048,59934
4309,06/14/2020,4.4,18,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/14/2020,Orange,2,10573,810,62366
4310,06/14/2020,-0.5,0,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/14/2020,Orange,2,10573,810,62366
4311,06/17/2020,5.5,23,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/17/2020,Orange,5,10604,793,64661
4312,06/17/2020,0.9,4,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/17/2020,Orange,5,10604,793,64661
4313,06/20/2020,7.4,31,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/20/2020,Orange,10,10648,698,67202
4314,06/20/2020,5.0,21,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/20/2020,Orange,10,10648,698,67202
4315,06/23/2020,9.8,41,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/23/2020,Orange,3,10669,502,69520
4316,06/23/2020,8.5,35,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/23/2020,Orange,3,10669,502,69520
4317,06/26/2020,5.8,24,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/26/2020,Orange,12,10710,1012,72331
4318,06/26/2020,8.0,33,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/26/2020,Orange,12,10710,1012,72331
4319,06/29/2020,6.2,26,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/29/2020,Orange,7,10723,734,74032
4320,06/29/2020,2.8,12,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,06/29/2020,Orange,7,10723,734,74032
4321,07/02/2020,9.7,40,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,07/02/2020,Orange,15,10759,1204,76576
4322,07/02/2020,5.3,22,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,07/02/2020,Orange,15,10759,1204,76576
4323,07/05/2020,26.1,80,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,07/05/2020,Orange,6,10781,622,79006
4324,07/05/2020,25.4,79,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,07/05/2020,Orange,6,10781,622,79006
4325,07/08/2020,8.8,37,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,07/08/2020,Orange,4,10810,866,81248
4326,07/08/2020,5.4,23,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,07/08/2020,Orange,4,10810,866,81248
4327,07/11/2020,4.8,20,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,07/11/2020,Orange,5,10835,847,84061
4328,07/11/2020,1.9,8,NEWBURGH,1,100.0,Orange,41.499159999999996,-74.00885,07/11/2020,Orange,5,10835,847,84061
