"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/22/2020","AQS","361030009","1","0.5","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"02/23/2020","AQS","361030009","1","0.8","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"02/24/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"02/25/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"02/26/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"02/27/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"02/28/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"02/29/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/01/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/02/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/03/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/04/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/05/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/06/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/07/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/08/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/09/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/10/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/11/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/12/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/13/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/14/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/15/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/16/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/17/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/18/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/19/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/20/2020","AQS","361030009","1","1","ppb","1","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/21/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/22/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/23/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/24/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/25/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/26/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/27/2020","AQS","361030009","1","1.4","ppb","1","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/28/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/29/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/30/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"03/31/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/01/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/02/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/03/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/04/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/05/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/06/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/07/2020","AQS","361030009","1","0.5","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/08/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/09/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/10/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/11/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/12/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/13/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/14/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/15/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/16/2020","AQS","361030009","1","0.5","ppb","0","HOLTSVILLE","18","75.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/17/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/18/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/19/2020","AQS","361030009","1","0.5","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/20/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/21/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/22/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/23/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/24/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/25/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/26/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/27/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/28/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/29/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"04/30/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/01/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/02/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/03/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/04/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/05/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/06/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/07/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/08/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/09/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/10/2020","AQS","361030009","1","1","ppb","1","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/11/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/12/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/13/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/14/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/15/2020","AQS","361030009","1","0.6","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/16/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/17/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/18/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/19/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/20/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/21/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/22/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/23/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/24/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/25/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/26/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/27/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/28/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/29/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/30/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"05/31/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/01/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","18","75.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/02/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/03/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/04/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/05/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/06/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/07/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/09/2020","AQS","361030009","1","0.5","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/10/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/11/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/12/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/13/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/14/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/15/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/16/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/17/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/18/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/19/2020","AQS","361030009","1","0.8","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/20/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/21/2020","AQS","361030009","1","0","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/22/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/23/2020","AQS","361030009","1","0.1","ppb","0","HOLTSVILLE","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/24/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","18","75.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/25/2020","AQS","361030009","1","0.4","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/26/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/27/2020","AQS","361030009","1","0.3","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
"06/28/2020","AQS","361030009","1","0.2","ppb","0","HOLTSVILLE","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","103","Suffolk","40.82799","-73.05754"
