,Date,Daily Max 1-hour NO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
1067,03/19/2020,32.1,30,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/19/2020,Queens,519,1140,1179,3112
1068,03/20/2020,25.3,24,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/20/2020,Queens,491,1631,1218,4330
1069,03/20/2020,23.4,22,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/20/2020,Queens,491,1631,1218,4330
1070,03/21/2020,6.6,6,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/21/2020,Queens,843,2474,1927,6257
1071,03/21/2020,12.1,11,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/21/2020,Queens,843,2474,1927,6257
1072,03/22/2020,6.9,6,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/22/2020,Queens,1152,3626,2048,8305
1073,03/22/2020,7.4,7,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/22/2020,Queens,1152,3626,2048,8305
1074,03/23/2020,13.5,12,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/23/2020,Queens,839,4465,1518,9823
1075,03/23/2020,32.1,30,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/23/2020,Queens,839,4465,1518,9823
1076,03/24/2020,23.3,22,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/24/2020,Queens,1010,5475,1736,11559
1077,03/24/2020,29.9,27,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/24/2020,Queens,1010,5475,1736,11559
1078,03/25/2020,16.1,15,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/25/2020,Queens,1238,6713,2110,13669
1079,03/25/2020,34.4,32,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/25/2020,Queens,1238,6713,2110,13669
1080,03/26/2020,23.5,22,QUEENS COLLEGE 2,19,79.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/26/2020,Queens,1324,8037,2115,15784
1081,03/26/2020,30.8,28,Queens College Near Road,19,79.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/26/2020,Queens,1324,8037,2115,15784
1082,03/27/2020,38.1,36,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/27/2020,Queens,1238,9275,2055,17839
1083,03/27/2020,39.6,37,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/27/2020,Queens,1238,9275,2055,17839
1084,03/28/2020,17.4,16,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/28/2020,Queens,1136,10411,1845,19684
1085,03/28/2020,24.6,23,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/28/2020,Queens,1136,10411,1845,19684
1086,03/29/2020,6.0,6,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/29/2020,Queens,1258,11669,1915,21599
1087,03/29/2020,9.8,8,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/29/2020,Queens,1258,11669,1915,21599
1088,03/30/2020,23.3,22,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/30/2020,Queens,2022,13691,3325,24924
1089,03/30/2020,32.9,30,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/30/2020,Queens,2022,13691,3325,24924
1090,03/31/2020,9.4,8,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,03/31/2020,Queens,1211,14902,1871,26795
1091,03/31/2020,25.0,24,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,03/31/2020,Queens,1211,14902,1871,26795
1092,04/01/2020,13.3,12,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/01/2020,Queens,1366,16268,2157,28952
1093,04/01/2020,27.0,25,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/01/2020,Queens,1366,16268,2157,28952
1094,04/02/2020,14.0,13,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/02/2020,Queens,1899,18167,3048,32000
1095,04/02/2020,19.5,18,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/02/2020,Queens,1899,18167,3048,32000
1096,04/03/2020,9.5,8,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/03/2020,Queens,1947,20114,3407,35407
1097,04/03/2020,13.9,12,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/03/2020,Queens,1947,20114,3407,35407
1098,04/04/2020,11.4,10,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/04/2020,Queens,1322,21436,2255,37662
1099,04/04/2020,10.9,9,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/04/2020,Queens,1322,21436,2255,37662
1100,04/05/2020,24.5,23,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/05/2020,Queens,1697,23133,2730,40392
1101,04/05/2020,27.6,25,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/05/2020,Queens,1697,23133,2730,40392
1102,04/06/2020,30.3,28,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/06/2020,Queens,1707,24840,2864,43256
1103,04/06/2020,32.4,30,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/06/2020,Queens,1707,24840,2864,43256
1104,04/07/2020,16.8,15,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/07/2020,Queens,1408,26248,2884,46140
1105,04/07/2020,24.8,23,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/07/2020,Queens,1408,26248,2884,46140
1106,04/08/2020,23.5,22,QUEENS COLLEGE 2,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/08/2020,Queens,1504,27752,2831,48971
1107,04/09/2020,21.9,20,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/09/2020,Queens,1551,29303,2941,51912
1108,04/09/2020,22.7,21,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/09/2020,Queens,1551,29303,2941,51912
1109,04/10/2020,10.6,9,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/10/2020,Queens,1988,31291,3803,55715
1110,04/10/2020,11.2,10,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/10/2020,Queens,1988,31291,3803,55715
1111,04/11/2020,20.9,19,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/11/2020,Queens,1544,32835,3219,58934
1112,04/11/2020,30.6,28,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/11/2020,Queens,1544,32835,3219,58934
1113,04/12/2020,48.3,45,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/12/2020,Queens,1150,33985,2481,61415
1114,04/12/2020,43.3,41,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/12/2020,Queens,1150,33985,2481,61415
1115,04/13/2020,9.7,8,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/13/2020,Queens,1068,35053,2430,63845
1116,04/13/2020,8.2,8,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/13/2020,Queens,1068,35053,2430,63845
1117,04/14/2020,13.6,12,QUEENS COLLEGE 2,21,88.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/14/2020,Queens,1712,36765,3674,67519
1118,04/14/2020,17.6,16,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/14/2020,Queens,1712,36765,3674,67519
1119,04/15/2020,14.0,13,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/15/2020,Queens,1153,37918,3144,70663
1120,04/15/2020,17.9,16,Queens College Near Road,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/15/2020,Queens,1153,37918,3144,70663
1121,04/16/2020,10.9,9,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/16/2020,Queens,1173,39091,3056,73719
1122,04/17/2020,15.7,14,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/17/2020,Queens,1125,40216,3347,77066
1123,04/17/2020,23.1,22,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/17/2020,Queens,1125,40216,3347,77066
1124,04/18/2020,15.0,14,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/18/2020,Queens,1021,41237,3338,80404
1125,04/18/2020,20.2,19,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/18/2020,Queens,1021,41237,3338,80404
1126,04/19/2020,36.8,34,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/19/2020,Queens,786,42023,2428,82832
1127,04/19/2020,34.4,32,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/19/2020,Queens,786,42023,2428,82832
1128,04/20/2020,21.9,20,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/20/2020,Queens,799,42822,2498,85330
1129,04/20/2020,24.1,23,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/20/2020,Queens,799,42822,2498,85330
1130,04/23/2020,22.8,21,QUEENS COLLEGE 2,23,96.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/23/2020,Queens,1483,46387,5468,97998
1131,04/23/2020,29.0,27,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/23/2020,Queens,1483,46387,5468,97998
1132,04/24/2020,35.7,33,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/24/2020,Queens,1474,47861,5296,103294
1133,04/24/2020,34.8,32,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/24/2020,Queens,1474,47861,5296,103294
1134,04/25/2020,36.8,34,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/25/2020,Queens,884,48745,3676,106970
1135,04/25/2020,34.3,32,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/25/2020,Queens,884,48745,3676,106970
1136,04/26/2020,10.1,9,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/26/2020,Queens,654,49399,2829,109799
1137,04/26/2020,11.7,10,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/26/2020,Queens,654,49399,2829,109799
1138,04/27/2020,12.4,11,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/27/2020,Queens,530,49929,2628,112427
1139,04/27/2020,16.7,15,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/27/2020,Queens,530,49929,2628,112427
1140,04/28/2020,27.1,25,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/28/2020,Queens,812,50741,4061,116488
1141,04/28/2020,28.7,26,Queens College Near Road,19,79.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/28/2020,Queens,812,50741,4061,116488
1142,04/29/2020,28.7,26,QUEENS COLLEGE 2,20,83.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/29/2020,Queens,890,51631,4201,120689
1143,04/29/2020,31.3,29,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/29/2020,Queens,890,51631,4201,120689
1144,04/30/2020,5.7,5,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,04/30/2020,Queens,643,52274,3689,124378
1145,04/30/2020,19.4,18,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,04/30/2020,Queens,643,52274,3689,124378
1146,05/01/2020,18.4,17,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/01/2020,Queens,765,53039,4517,128895
1147,05/01/2020,22.3,21,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/01/2020,Queens,765,53039,4517,128895
1148,05/02/2020,15.2,14,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/02/2020,Queens,601,53640,3755,132650
1149,05/02/2020,15.8,14,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/02/2020,Queens,601,53640,3755,132650
1150,05/03/2020,14.3,13,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/03/2020,Queens,450,54090,2696,135346
1151,05/03/2020,13.2,12,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/03/2020,Queens,450,54090,2696,135346
1152,05/04/2020,15.9,14,QUEENS COLLEGE 2,19,79.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/04/2020,Queens,358,54448,2633,137979
1153,05/04/2020,30.7,28,Queens College Near Road,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/04/2020,Queens,358,54448,2633,137979
1154,05/05/2020,23.0,22,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/05/2020,Queens,432,54880,3591,141570
1155,05/05/2020,28.0,26,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/05/2020,Queens,432,54880,3591,141570
1156,05/06/2020,30.1,28,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/06/2020,Queens,570,55450,4505,146075
1157,05/06/2020,28.4,26,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/06/2020,Queens,570,55450,4505,146075
1158,05/07/2020,38.6,36,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/07/2020,Queens,494,55944,3992,150067
1159,05/07/2020,38.3,36,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/07/2020,Queens,494,55944,3992,150067
1160,05/08/2020,14.3,13,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/08/2020,Queens,549,56493,4596,154663
1161,05/08/2020,27.1,25,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/08/2020,Queens,549,56493,4596,154663
1162,05/09/2020,6.1,6,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/09/2020,Queens,369,56862,3416,158079
1163,05/09/2020,9.4,8,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/09/2020,Queens,369,56862,3416,158079
1164,05/10/2020,11.9,10,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/10/2020,Queens,318,57180,2937,161016
1165,05/10/2020,11.5,10,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/10/2020,Queens,318,57180,2937,161016
1166,05/11/2020,37.1,35,QUEENS COLLEGE 2,22,92.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/11/2020,Queens,211,57391,2552,163568
1167,05/11/2020,34.2,32,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/11/2020,Queens,211,57391,2552,163568
1168,05/12/2020,9.2,8,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/12/2020,Queens,357,57748,3829,167397
1169,05/12/2020,14.5,13,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/12/2020,Queens,357,57748,3829,167397
1170,05/13/2020,45.8,42,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/13/2020,Queens,336,58084,4439,171836
1171,05/13/2020,42.6,40,Queens College Near Road,22,92.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/13/2020,Queens,336,58084,4439,171836
1172,05/14/2020,43.0,41,QUEENS COLLEGE 2,21,88.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/14/2020,Queens,432,58516,4879,176715
1173,05/14/2020,44.2,42,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/14/2020,Queens,432,58516,4879,176715
1174,05/15/2020,30.9,28,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/15/2020,Queens,325,58841,4644,181359
1175,05/15/2020,31.9,29,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/15/2020,Queens,325,58841,4644,181359
1176,05/16/2020,18.0,17,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/16/2020,Queens,291,59132,4209,185568
1177,05/16/2020,19.4,18,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/16/2020,Queens,291,59132,4209,185568
1178,05/17/2020,5.6,5,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/17/2020,Queens,192,59324,3226,188794
1179,05/17/2020,6.6,6,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/17/2020,Queens,192,59324,3226,188794
1180,05/18/2020,8.1,8,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/18/2020,Queens,184,59508,3363,192157
1181,05/18/2020,49.9,46,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/18/2020,Queens,184,59508,3363,192157
1182,05/19/2020,7.3,7,QUEENS COLLEGE 2,23,96.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/19/2020,Queens,244,59752,4581,196738
1183,05/19/2020,28.7,26,Queens College Near Road,19,79.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/19/2020,Queens,244,59752,4581,196738
1184,05/20/2020,9.7,8,QUEENS COLLEGE 2,19,79.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/20/2020,Queens,273,60025,5151,201889
1185,05/20/2020,23.5,22,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/20/2020,Queens,273,60025,5151,201889
1186,05/21/2020,28.0,26,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/21/2020,Queens,211,60236,5181,207070
1187,05/21/2020,31.8,29,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/21/2020,Queens,211,60236,5181,207070
1188,05/22/2020,29.5,27,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/22/2020,Queens,186,60422,5388,212458
1189,05/22/2020,30.8,28,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/22/2020,Queens,186,60422,5388,212458
1190,05/23/2020,11.8,10,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/23/2020,Queens,214,60636,5270,217728
1191,05/23/2020,15.8,14,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/23/2020,Queens,214,60636,5270,217728
1192,05/24/2020,7.0,7,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/24/2020,Queens,192,60828,4448,222176
1193,05/24/2020,13.2,12,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/24/2020,Queens,192,60828,4448,222176
1194,05/25/2020,28.9,26,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/25/2020,Queens,132,60960,3789,225965
1195,05/25/2020,19.0,18,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/25/2020,Queens,132,60960,3789,225965
1196,05/26/2020,14.9,13,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/26/2020,Queens,165,61125,4201,230166
1197,05/26/2020,17.2,16,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/26/2020,Queens,165,61125,4201,230166
1198,05/27/2020,14.7,13,QUEENS COLLEGE 2,21,88.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/27/2020,Queens,275,61400,9126,239292
1199,05/27/2020,17.0,16,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/27/2020,Queens,275,61400,9126,239292
1200,05/28/2020,17.4,16,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/28/2020,Queens,244,61644,8480,247772
1201,05/28/2020,16.6,15,Queens College Near Road,21,88.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/28/2020,Queens,244,61644,8480,247772
1202,05/29/2020,16.4,15,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/29/2020,Queens,183,61827,7088,254860
1203,05/29/2020,12.3,11,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/29/2020,Queens,183,61827,7088,254860
1204,05/30/2020,20.6,19,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/30/2020,Queens,148,61975,6226,261086
1205,05/30/2020,22.3,21,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/30/2020,Queens,148,61975,6226,261086
1206,05/31/2020,4.2,4,QUEENS COLLEGE 2,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.73614,-73.82153000000001,05/31/2020,Queens,119,62094,5906,266992
1207,05/31/2020,8.4,8,Queens College Near Road,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Queens,40.739264,-73.81769399999999,05/31/2020,Queens,119,62094,5906,266992
