"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/19/2020","AQS","361192004","3","7.2","ug/m3 LC","30","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/20/2020","AQS","361192004","3","6.7","ug/m3 LC","28","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/21/2020","AQS","361192004","3","6.9","ug/m3 LC","29","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/22/2020","AQS","361192004","3","8.9","ug/m3 LC","37","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/23/2020","AQS","361192004","3","13.4","ug/m3 LC","54","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/24/2020","AQS","361192004","3","13.8","ug/m3 LC","55","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/25/2020","AQS","361192004","3","4.6","ug/m3 LC","19","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/26/2020","AQS","361192004","3","5.5","ug/m3 LC","23","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/27/2020","AQS","361192004","3","6","ug/m3 LC","25","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/28/2020","AQS","361192004","3","4.7","ug/m3 LC","20","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/29/2020","AQS","361192004","3","5.3","ug/m3 LC","22","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/30/2020","AQS","361192004","3","6.8","ug/m3 LC","28","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"01/31/2020","AQS","361192004","3","7.3","ug/m3 LC","30","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/01/2020","AQS","361192004","3","7.4","ug/m3 LC","31","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/02/2020","AQS","361192004","3","8.5","ug/m3 LC","35","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/03/2020","AQS","361192004","3","7.6","ug/m3 LC","32","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/04/2020","AQS","361192004","3","12.2","ug/m3 LC","51","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/06/2020","AQS","361192004","3","2.9","ug/m3 LC","12","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/07/2020","AQS","361192004","3","5.1","ug/m3 LC","21","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/08/2020","AQS","361192004","3","7.5","ug/m3 LC","31","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/09/2020","AQS","361192004","3","8.2","ug/m3 LC","34","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/10/2020","AQS","361192004","3","7.1","ug/m3 LC","30","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/11/2020","AQS","361192004","3","5.3","ug/m3 LC","22","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/12/2020","AQS","361192004","3","7.1","ug/m3 LC","30","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/13/2020","AQS","361192004","3","5","ug/m3 LC","21","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/14/2020","AQS","361192004","3","6.3","ug/m3 LC","26","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/15/2020","AQS","361192004","3","5.6","ug/m3 LC","23","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/16/2020","AQS","361192004","3","7.5","ug/m3 LC","31","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/17/2020","AQS","361192004","3","8.5","ug/m3 LC","35","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/18/2020","AQS","361192004","3","5.5","ug/m3 LC","23","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/19/2020","AQS","361192004","3","5.9","ug/m3 LC","25","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/20/2020","AQS","361192004","3","4.2","ug/m3 LC","18","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/21/2020","AQS","361192004","3","4.4","ug/m3 LC","18","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/22/2020","AQS","361192004","3","7","ug/m3 LC","29","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/23/2020","AQS","361192004","3","9.8","ug/m3 LC","41","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/24/2020","AQS","361192004","3","11.7","ug/m3 LC","49","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/25/2020","AQS","361192004","3","9.4","ug/m3 LC","39","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/26/2020","AQS","361192004","3","3.8","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/27/2020","AQS","361192004","3","3.2","ug/m3 LC","13","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/28/2020","AQS","361192004","3","4.8","ug/m3 LC","20","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"02/29/2020","AQS","361192004","3","4.9","ug/m3 LC","20","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/01/2020","AQS","361192004","3","5.2","ug/m3 LC","22","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/02/2020","AQS","361192004","3","11.6","ug/m3 LC","48","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/03/2020","AQS","361192004","3","8.4","ug/m3 LC","35","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/04/2020","AQS","361192004","3","4.4","ug/m3 LC","18","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/06/2020","AQS","361192004","3","3.1","ug/m3 LC","13","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/07/2020","AQS","361192004","3","3.9","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/08/2020","AQS","361192004","3","3.9","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/09/2020","AQS","361192004","3","8.8","ug/m3 LC","37","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/10/2020","AQS","361192004","3","8.2","ug/m3 LC","34","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/11/2020","AQS","361192004","3","3.6","ug/m3 LC","15","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/12/2020","AQS","361192004","3","5.5","ug/m3 LC","23","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/13/2020","AQS","361192004","3","3.9","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/14/2020","AQS","361192004","3","4.2","ug/m3 LC","18","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/15/2020","AQS","361192004","3","3.8","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/16/2020","AQS","361192004","3","3.9","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/17/2020","AQS","361192004","3","3.9","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/18/2020","AQS","361192004","3","5.4","ug/m3 LC","23","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/19/2020","AQS","361192004","3","2.4","ug/m3 LC","10","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/20/2020","AQS","361192004","3","6.4","ug/m3 LC","27","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/21/2020","AQS","361192004","3","3.9","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/22/2020","AQS","361192004","3","5.5","ug/m3 LC","23","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/23/2020","AQS","361192004","3","1.2","ug/m3 LC","5","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/24/2020","AQS","361192004","3","2.9","ug/m3 LC","12","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/25/2020","AQS","361192004","3","3.8","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/26/2020","AQS","361192004","3","5.4","ug/m3 LC","23","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/27/2020","AQS","361192004","3","5.3","ug/m3 LC","22","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/28/2020","AQS","361192004","3","3.8","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/29/2020","AQS","361192004","3","1.2","ug/m3 LC","5","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/30/2020","AQS","361192004","3","2.8","ug/m3 LC","12","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"03/31/2020","AQS","361192004","3","1.9","ug/m3 LC","8","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/01/2020","AQS","361192004","3","3.3","ug/m3 LC","14","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/02/2020","AQS","361192004","3","1.6","ug/m3 LC","7","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/03/2020","AQS","361192004","3","1.7","ug/m3 LC","7","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/04/2020","AQS","361192004","3","2.8","ug/m3 LC","12","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/05/2020","AQS","361192004","3","7.5","ug/m3 LC","31","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/06/2020","AQS","361192004","3","2.5","ug/m3 LC","10","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/07/2020","AQS","361192004","3","3.3","ug/m3 LC","14","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/08/2020","AQS","361192004","3","6.1","ug/m3 LC","25","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/09/2020","AQS","361192004","3","2.6","ug/m3 LC","11","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/10/2020","AQS","361192004","3","2.6","ug/m3 LC","11","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/11/2020","AQS","361192004","3","3.8","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/12/2020","AQS","361192004","3","6.9","ug/m3 LC","29","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/13/2020","AQS","361192004","3","3.7","ug/m3 LC","15","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/14/2020","AQS","361192004","3","2.8","ug/m3 LC","12","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/15/2020","AQS","361192004","3","3.2","ug/m3 LC","13","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/16/2020","AQS","361192004","3","3.6","ug/m3 LC","15","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/24/2020","AQS","361192004","3","2.3","ug/m3 LC","10","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/25/2020","AQS","361192004","3","4.9","ug/m3 LC","20","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/26/2020","AQS","361192004","3","1.8","ug/m3 LC","8","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/27/2020","AQS","361192004","3","0.7","ug/m3 LC","3","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/28/2020","AQS","361192004","3","2.5","ug/m3 LC","10","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/29/2020","AQS","361192004","3","3.8","ug/m3 LC","16","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"04/30/2020","AQS","361192004","3","2.6","ug/m3 LC","11","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/01/2020","AQS","361192004","3","1.4","ug/m3 LC","6","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/02/2020","AQS","361192004","3","3.4","ug/m3 LC","14","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/03/2020","AQS","361192004","3","4.9","ug/m3 LC","20","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/04/2020","AQS","361192004","3","2.3","ug/m3 LC","10","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/05/2020","AQS","361192004","3","1.3","ug/m3 LC","5","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/06/2020","AQS","361192004","3","1.6","ug/m3 LC","7","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/07/2020","AQS","361192004","3","2.8","ug/m3 LC","12","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/08/2020","AQS","361192004","3","1.7","ug/m3 LC","7","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/09/2020","AQS","361192004","3","1.1","ug/m3 LC","5","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/10/2020","AQS","361192004","3","2.4","ug/m3 LC","10","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/11/2020","AQS","361192004","3","2.3","ug/m3 LC","10","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/12/2020","AQS","361192004","3","1.9","ug/m3 LC","8","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/13/2020","AQS","361192004","3","2","ug/m3 LC","8","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/14/2020","AQS","361192004","3","3.6","ug/m3 LC","15","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
"05/15/2020","AQS","361192004","3","7.9","ug/m3 LC","33","WHITE PLAINS","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","119","Westchester","41.05192","-73.76366"
