,Date,Daily Max 1-hour SO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
198,09/15/2020,0.3,0,LOUDONVILLE,23,96.0,Albany,42.68075,-73.75733000000001,09/15/2020,Albany,12,2948,997,122543
199,09/16/2020,0.5,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/16/2020,Albany,21,2969,1084,123627
200,09/17/2020,0.5,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/17/2020,Albany,10,2979,1229,124856
201,09/18/2020,0.3,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/18/2020,Albany,27,3006,1322,126178
202,09/19/2020,0.6,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/19/2020,Albany,10,3016,1147,127325
203,09/20/2020,0.9,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/20/2020,Albany,8,3024,669,127994
204,09/21/2020,0.4,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/21/2020,Albany,13,3037,776,128770
205,09/22/2020,0.9,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/22/2020,Albany,6,3043,869,129639
206,09/23/2020,0.4,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/23/2020,Albany,10,3053,1519,131158
207,09/24/2020,0.8,0,LOUDONVILLE,22,92.0,Albany,42.68075,-73.75733000000001,09/24/2020,Albany,10,3063,1348,132506
208,09/25/2020,0.4,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/25/2020,Albany,19,3082,1202,133708
209,09/26/2020,0.5,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/26/2020,Albany,13,3095,1091,134799
210,09/27/2020,0.1,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/27/2020,Albany,9,3104,789,135588
211,09/28/2020,0.2,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/28/2020,Albany,12,3116,939,136527
212,09/29/2020,0.1,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/29/2020,Albany,4,3120,925,137452
213,09/30/2020,0.4,0,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/30/2020,Albany,13,3133,1496,138948
214,03/01/2020,1.1,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/01/2020,Bronx,0,0,0,0
215,03/01/2020,1.4,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/01/2020,Bronx,0,0,0,0
216,03/02/2020,1.2,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/02/2020,Bronx,0,0,0,0
217,03/02/2020,1.0,1,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,03/02/2020,Bronx,0,0,0,0
218,03/03/2020,1.3,1,IS 52,22,92.0,Bronx,40.816,-73.902,03/03/2020,Bronx,0,0,1,1
219,03/03/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/03/2020,Bronx,0,0,1,1
220,03/04/2020,0.8,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/04/2020,Bronx,0,0,0,1
221,03/04/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/04/2020,Bronx,0,0,0,1
222,03/05/2020,1.2,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/05/2020,Bronx,0,0,5,6
223,03/05/2020,0.5,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/05/2020,Bronx,0,0,5,6
224,03/06/2020,0.8,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/06/2020,Bronx,0,0,6,12
225,03/06/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/06/2020,Bronx,0,0,6,12
226,03/07/2020,1.3,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/07/2020,Bronx,0,0,17,29
227,03/07/2020,1.6,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/07/2020,Bronx,0,0,17,29
228,03/08/2020,0.9,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/08/2020,Bronx,1,1,16,45
229,03/08/2020,1.2,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/08/2020,Bronx,1,1,16,45
230,03/09/2020,2.6,3,IS 52,22,92.0,Bronx,40.816,-73.902,03/09/2020,Bronx,4,5,31,76
231,03/09/2020,1.6,1,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,03/09/2020,Bronx,4,5,31,76
232,03/10/2020,1.4,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/10/2020,Bronx,0,5,47,123
233,03/10/2020,1.1,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/10/2020,Bronx,0,5,47,123
234,03/11/2020,1.1,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/11/2020,Bronx,2,7,31,154
235,03/11/2020,0.6,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/11/2020,Bronx,2,7,31,154
236,03/12/2020,1.7,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/12/2020,Bronx,3,10,36,190
237,03/12/2020,1.7,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/12/2020,Bronx,3,10,36,190
238,03/13/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/13/2020,Bronx,10,20,99,289
239,03/13/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/13/2020,Bronx,10,20,99,289
240,03/14/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/14/2020,Bronx,8,28,80,369
241,03/14/2020,0.8,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/14/2020,Bronx,8,28,80,369
242,03/15/2020,0.7,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/15/2020,Bronx,29,57,116,485
243,03/15/2020,1.1,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/15/2020,Bronx,29,57,116,485
244,03/16/2020,0.7,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/16/2020,Bronx,29,86,151,636
245,03/16/2020,0.6,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/16/2020,Bronx,29,86,151,636
246,03/17/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/17/2020,Bronx,123,209,433,1069
247,03/17/2020,0.8,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/17/2020,Bronx,123,209,433,1069
248,03/18/2020,2.3,3,IS 52,24,100.0,Bronx,40.816,-73.902,03/18/2020,Bronx,154,363,597,1666
249,03/18/2020,1.8,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/18/2020,Bronx,154,363,597,1666
250,03/19/2020,0.7,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/19/2020,Bronx,191,554,605,2271
251,03/19/2020,0.6,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/19/2020,Bronx,191,554,605,2271
252,03/20/2020,1.2,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/20/2020,Bronx,297,851,884,3155
253,03/20/2020,1.2,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/20/2020,Bronx,297,851,884,3155
254,03/21/2020,0.3,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/21/2020,Bronx,367,1218,1044,4199
255,03/21/2020,0.8,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/21/2020,Bronx,367,1218,1044,4199
256,03/22/2020,0.8,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/22/2020,Bronx,606,1824,1276,5475
257,03/22/2020,0.9,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/22/2020,Bronx,606,1824,1276,5475
258,03/23/2020,1.5,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/23/2020,Bronx,455,2279,970,6445
259,03/23/2020,1.3,1,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,03/23/2020,Bronx,455,2279,970,6445
260,03/24/2020,1.4,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/24/2020,Bronx,611,2890,1188,7633
261,03/24/2020,1.0,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/24/2020,Bronx,611,2890,1188,7633
262,03/25/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/25/2020,Bronx,838,3728,1770,9403
263,03/25/2020,0.6,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/25/2020,Bronx,838,3728,1770,9403
264,03/26/2020,1.4,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/26/2020,Bronx,829,4557,1428,10831
265,03/26/2020,1.7,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/26/2020,Bronx,829,4557,1428,10831
266,03/27/2020,1.0,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/27/2020,Bronx,846,5403,1478,12309
267,03/27/2020,1.6,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/27/2020,Bronx,846,5403,1478,12309
268,03/28/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/28/2020,Bronx,901,6304,1529,13838
269,03/28/2020,0.6,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/28/2020,Bronx,901,6304,1529,13838
270,03/29/2020,0.1,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/29/2020,Bronx,658,6962,1160,14998
271,03/29/2020,0.1,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/29/2020,Bronx,658,6962,1160,14998
272,03/30/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,03/30/2020,Bronx,804,7766,1341,16339
273,03/30/2020,0.4,0,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,03/30/2020,Bronx,804,7766,1341,16339
274,03/31/2020,1.1,1,IS 52,24,100.0,Bronx,40.816,-73.902,03/31/2020,Bronx,1095,8861,1818,18157
275,03/31/2020,0.3,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/31/2020,Bronx,1095,8861,1818,18157
276,04/01/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/01/2020,Bronx,1066,9927,1754,19911
277,04/01/2020,1.9,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/01/2020,Bronx,1066,9927,1754,19911
278,04/02/2020,0.8,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/02/2020,Bronx,1159,11086,1946,21857
279,04/02/2020,0.6,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/02/2020,Bronx,1159,11086,1946,21857
280,04/03/2020,0.9,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/03/2020,Bronx,1229,12315,2108,23965
281,04/03/2020,1.2,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/03/2020,Bronx,1229,12315,2108,23965
282,04/04/2020,0.6,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/04/2020,Bronx,1053,13368,1778,25743
283,04/04/2020,0.6,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/04/2020,Bronx,1053,13368,1778,25743
284,04/05/2020,0.7,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/05/2020,Bronx,959,14327,1628,27371
285,04/05/2020,1.7,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/05/2020,Bronx,959,14327,1628,27371
286,04/06/2020,1.5,1,IS 52,24,100.0,Bronx,40.816,-73.902,04/06/2020,Bronx,1021,15348,1996,29367
287,04/06/2020,0.7,0,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,04/06/2020,Bronx,1021,15348,1996,29367
288,04/07/2020,1.2,1,IS 52,24,100.0,Bronx,40.816,-73.902,04/07/2020,Bronx,1278,16626,2562,31929
289,04/07/2020,0.2,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/07/2020,Bronx,1278,16626,2562,31929
290,04/08/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/08/2020,Bronx,1166,17792,2348,34277
291,04/08/2020,0.1,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/08/2020,Bronx,1166,17792,2348,34277
292,04/09/2020,0.8,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/09/2020,Bronx,1368,19160,2637,36914
293,04/09/2020,0.1,0,PFIZER LAB SITE,21,88.0,Bronx,40.8679,-73.87809,04/09/2020,Bronx,1368,19160,2637,36914
294,04/10/2020,0.2,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/10/2020,Bronx,1317,20477,2580,39494
295,04/10/2020,0.2,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/10/2020,Bronx,1317,20477,2580,39494
296,04/11/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/11/2020,Bronx,964,21441,2081,41575
297,04/11/2020,0.9,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/11/2020,Bronx,964,21441,2081,41575
298,04/12/2020,0.9,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/12/2020,Bronx,764,22205,1623,43198
299,04/12/2020,0.5,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/12/2020,Bronx,764,22205,1623,43198
300,04/13/2020,0.6,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/13/2020,Bronx,1061,23266,2294,45492
301,04/13/2020,0.1,0,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,04/13/2020,Bronx,1061,23266,2294,45492
302,04/14/2020,0.6,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/14/2020,Bronx,1387,24653,2622,48114
303,04/14/2020,0.2,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/14/2020,Bronx,1387,24653,2622,48114
304,04/15/2020,1.0,1,IS 52,24,100.0,Bronx,40.816,-73.902,04/15/2020,Bronx,1279,25932,2939,51053
305,04/15/2020,1.1,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/15/2020,Bronx,1279,25932,2939,51053
306,04/16/2020,0.6,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/16/2020,Bronx,1103,27035,2793,53846
307,04/16/2020,0.5,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/16/2020,Bronx,1103,27035,2793,53846
308,04/17/2020,0.6,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/17/2020,Bronx,984,28019,2597,56443
309,04/17/2020,0.8,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/17/2020,Bronx,984,28019,2597,56443
310,04/18/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/18/2020,Bronx,804,28823,2162,58605
311,04/18/2020,0.2,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/18/2020,Bronx,804,28823,2162,58605
312,04/19/2020,0.9,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/19/2020,Bronx,549,29372,1707,60312
313,04/19/2020,0.7,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/19/2020,Bronx,549,29372,1707,60312
314,04/20/2020,2.2,3,IS 52,24,100.0,Bronx,40.816,-73.902,04/20/2020,Bronx,617,29989,2050,62362
315,04/20/2020,0.7,0,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,04/20/2020,Bronx,617,29989,2050,62362
316,04/21/2020,1.0,1,IS 52,24,100.0,Bronx,40.816,-73.902,04/21/2020,Bronx,879,30868,2942,65304
317,04/21/2020,0.3,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/21/2020,Bronx,879,30868,2942,65304
318,04/22/2020,0.6,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/22/2020,Bronx,791,31659,3084,68388
319,04/22/2020,0.8,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/22/2020,Bronx,791,31659,3084,68388
320,04/23/2020,1.0,1,IS 52,24,100.0,Bronx,40.816,-73.902,04/23/2020,Bronx,1042,32701,3691,72079
321,04/23/2020,0.9,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/23/2020,Bronx,1042,32701,3691,72079
322,04/24/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/24/2020,Bronx,1482,34183,4800,76879
323,04/24/2020,0.2,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/24/2020,Bronx,1482,34183,4800,76879
324,04/25/2020,2.8,3,IS 52,24,100.0,Bronx,40.816,-73.902,04/25/2020,Bronx,787,34970,2967,79846
325,04/25/2020,1.6,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/25/2020,Bronx,787,34970,2967,79846
326,04/26/2020,0.6,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/26/2020,Bronx,586,35556,2363,82209
327,04/26/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/26/2020,Bronx,586,35556,2363,82209
328,04/27/2020,1.3,1,IS 52,24,100.0,Bronx,40.816,-73.902,04/27/2020,Bronx,438,35994,2107,84316
329,04/27/2020,0.7,0,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,04/27/2020,Bronx,438,35994,2107,84316
330,04/28/2020,0.9,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/28/2020,Bronx,606,36600,2938,87254
331,04/28/2020,0.9,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/28/2020,Bronx,606,36600,2938,87254
332,04/29/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/29/2020,Bronx,644,37244,2977,90231
333,04/29/2020,0.3,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/29/2020,Bronx,644,37244,2977,90231
334,04/30/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,04/30/2020,Bronx,541,37785,2824,93055
335,04/30/2020,0.2,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,04/30/2020,Bronx,541,37785,2824,93055
336,05/01/2020,0.9,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/01/2020,Bronx,665,38450,3694,96749
337,05/01/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/01/2020,Bronx,665,38450,3694,96749
338,05/02/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/02/2020,Bronx,466,38916,2857,99606
339,05/02/2020,0.9,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/02/2020,Bronx,466,38916,2857,99606
340,05/03/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/03/2020,Bronx,307,39223,1869,101475
341,05/03/2020,0.5,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/03/2020,Bronx,307,39223,1869,101475
342,05/04/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/04/2020,Bronx,253,39476,2001,103476
343,05/04/2020,0.6,0,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,05/04/2020,Bronx,253,39476,2001,103476
344,05/05/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/05/2020,Bronx,363,39839,2657,106133
345,05/05/2020,0.5,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/05/2020,Bronx,363,39839,2657,106133
346,05/06/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/06/2020,Bronx,342,40181,2786,108919
347,05/06/2020,0.2,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/06/2020,Bronx,342,40181,2786,108919
348,05/07/2020,0.7,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/07/2020,Bronx,352,40533,3078,111997
349,05/07/2020,0.2,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/07/2020,Bronx,352,40533,3078,111997
350,05/08/2020,0.6,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/08/2020,Bronx,271,40804,2873,114870
351,05/08/2020,0.3,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/08/2020,Bronx,271,40804,2873,114870
352,05/09/2020,0.3,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/09/2020,Bronx,255,41059,2935,117805
353,05/09/2020,0.3,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/09/2020,Bronx,255,41059,2935,117805
354,05/10/2020,0.7,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/10/2020,Bronx,237,41296,2140,119945
355,05/10/2020,0.5,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/10/2020,Bronx,237,41296,2140,119945
356,05/11/2020,1.0,1,IS 52,24,100.0,Bronx,40.816,-73.902,05/11/2020,Bronx,145,41441,1510,121455
357,05/11/2020,0.3,0,PFIZER LAB SITE,21,88.0,Bronx,40.8679,-73.87809,05/11/2020,Bronx,145,41441,1510,121455
358,05/12/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/12/2020,Bronx,236,41677,2678,124133
359,05/12/2020,0.5,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/12/2020,Bronx,236,41677,2678,124133
360,05/13/2020,0.7,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/13/2020,Bronx,303,41980,3338,127471
361,05/13/2020,0.8,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/13/2020,Bronx,303,41980,3338,127471
362,05/14/2020,1.7,1,IS 52,24,100.0,Bronx,40.816,-73.902,05/14/2020,Bronx,539,42519,4408,131879
363,05/14/2020,0.7,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/14/2020,Bronx,539,42519,4408,131879
364,05/15/2020,0.6,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/15/2020,Bronx,293,42812,3632,135511
365,05/15/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/15/2020,Bronx,293,42812,3632,135511
366,05/16/2020,0.8,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/16/2020,Bronx,210,43022,2861,138372
367,05/16/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/16/2020,Bronx,210,43022,2861,138372
368,05/17/2020,0.7,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/17/2020,Bronx,136,43158,2126,140498
369,05/17/2020,0.5,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/17/2020,Bronx,136,43158,2126,140498
370,05/18/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/18/2020,Bronx,112,43270,2102,142600
371,05/18/2020,1.4,1,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,05/18/2020,Bronx,112,43270,2102,142600
372,05/19/2020,2.1,3,IS 52,24,100.0,Bronx,40.816,-73.902,05/19/2020,Bronx,148,43418,2682,145282
373,05/19/2020,0.9,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/19/2020,Bronx,148,43418,2682,145282
374,05/20/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/20/2020,Bronx,185,43603,3618,148900
375,05/20/2020,1.1,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/20/2020,Bronx,185,43603,3618,148900
376,05/21/2020,4.3,6,IS 52,24,100.0,Bronx,40.816,-73.902,05/21/2020,Bronx,163,43766,3421,152321
377,05/21/2020,3.8,4,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/21/2020,Bronx,163,43766,3421,152321
378,05/22/2020,1.1,1,IS 52,24,100.0,Bronx,40.816,-73.902,05/22/2020,Bronx,155,43921,3518,155839
379,05/22/2020,1.2,1,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/22/2020,Bronx,155,43921,3518,155839
380,05/23/2020,0.2,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/23/2020,Bronx,216,44137,4575,160414
381,05/23/2020,0.3,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/23/2020,Bronx,216,44137,4575,160414
382,05/24/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/24/2020,Bronx,110,44247,2445,162859
383,05/24/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/24/2020,Bronx,110,44247,2445,162859
384,05/25/2020,0.2,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/25/2020,Bronx,117,44364,2233,165092
385,05/25/2020,0.3,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/25/2020,Bronx,117,44364,2233,165092
386,05/26/2020,0.5,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/26/2020,Bronx,139,44503,3064,168156
387,05/26/2020,0.6,0,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,05/26/2020,Bronx,139,44503,3064,168156
388,05/27/2020,0.2,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/27/2020,Bronx,250,44753,5657,173813
389,05/27/2020,0.4,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/27/2020,Bronx,250,44753,5657,173813
390,05/28/2020,0.2,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/28/2020,Bronx,221,44974,5781,179594
391,05/28/2020,0.3,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/28/2020,Bronx,221,44974,5781,179594
392,05/29/2020,0.3,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/29/2020,Bronx,142,45116,4817,184411
393,05/29/2020,0.6,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/29/2020,Bronx,142,45116,4817,184411
394,05/30/2020,0.2,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/30/2020,Bronx,137,45253,4338,188749
395,05/30/2020,0.7,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/30/2020,Bronx,137,45253,4338,188749
396,05/31/2020,0.1,0,IS 52,24,100.0,Bronx,40.816,-73.902,05/31/2020,Bronx,106,45359,3997,192746
397,05/31/2020,0.5,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,05/31/2020,Bronx,106,45359,3997,192746
398,06/01/2020,0.4,0,IS 52,24,100.0,Bronx,40.816,-73.902,06/01/2020,Bronx,107,45466,4069,196815
399,06/01/2020,0.3,0,PFIZER LAB SITE,22,92.0,Bronx,40.8679,-73.87809,06/01/2020,Bronx,107,45466,4069,196815
400,06/02/2020,0.9,0,IS 52,24,100.0,Bronx,40.816,-73.902,06/02/2020,Bronx,105,45571,3579,200394
401,06/02/2020,0.3,0,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,06/02/2020,Bronx,105,45571,3579,200394
402,06/03/2020,0.7,0,IS 52,24,100.0,Bronx,40.816,-73.902,06/03/2020,Bronx,117,45688,4303,204697
